customer_id,first_name,last_name,email,phone,city,registration_date,loyalty_tier,birth_year
4650,Marika,Lill,marika.lill2@hot.ee,+372 5204 3305,Pärnu,2024-07-18,bronze,1960
4651,Erkki,Ilves,erkki.ilves2@outlook.com,+372 5213 3250,Rakvere,2024-12-15,bronze,1989
4652,Olev,Mägi,olev.magi@telia.ee,+372 5951 4072,Pärnu,2024-01-23,silver,1975
4653,Madis,Paju,madis.paju@yahoo.com,+372 5646 9939,Tallinn,2020-08-18,gold,1996
4654,Väino,Roots,vaino.roots@yahoo.com,+372 8942 2213,Tartu,2022-09-13,,1976
4655,Rein,Mitt,rein.mitt@mail.ee,+372 5834 6712,Narva,2024-01-14,,1995
4656,Sigrid,Mitt,sigrid.mitt@telia.ee,+372 5100 8488,Rakvere,2020-02-23,silver,1976
4657,Karin,Mägi,karin.magi@hot.ee,+372 5154 2660,Pärnu,2024-01-02,bronze,2004
4658,Sirje,Kivi,sirje.kivi@outlook.com,+372 5110 9916,Pärnu,2024-05-15,silver,1977
4659,Meelis,Roots,meelis.roots@telia.ee,+372 8938 3160,Pärnu,2022-03-25,,1991
4660,Mart,Teder,mart.teder@hot.ee,+372 8938 3063,Tallinn,2021-12-12,,1962
4661,Maie,Oja,maie.oja@gmail.com,+372 5536 8203,Valga,2024-02-26,,2004
4662,Tiina,Nurk,,+372 5487 4319,Haapsalu,2022-04-01,,1991
4663,Marko,Lepp,marko.lepp@yahoo.com,+372 5222 1143,Haapsalu,2024-03-02,,1971
4664,Ene,Oja,ene.oja2@telia.ee,+372 5246 3096,Tartu,2021-06-07,gold,1977
4665,Riina,Kull,riina.kull2@gmail.com,+372 5426 4247,Tartu,2024-03-20,,2005
4666,Rasmus,Lepp,rasmus.lepp@telia.ee,+372 5782 2116,Tallinn,2021-11-24,bronze,1973
4667,Reet,Rosin,reet.rosin@hot.ee,+372 5713 6851,Tallinn,2023-11-16,,1982
4668,Siim,Lass,siim.lass@mail.ee,+372 5582 5819,Valga,2024-12-26,bronze,2005
4669,Maie,Mitt,maie.mitt2@telia.ee,+372 8790 9441,Tallinn,2020-06-02,,1965
4670,Margus,Luik,margus.luik@hot.ee,+372 5334 2012,Jõhvi,2020-09-19,,1970
4671,Annika,Mägi,annika.magi@outlook.com,+372 5514 5518,Tartu,2020-07-13,gold,1970
4672,Katrin,Koppel,katrin.koppel@mail.ee,+372 5863 5716,Rakvere,2022-08-11,silver,1983
4673,Liina,Saar,liina.saar@gmail.com,+372 8809 7990,Tallinn,2020-03-31,silver,1973
4674,Ragnar,Lõoke,ragnar.looke@yahoo.com,+372 5502 5413,Tallinn,2023-03-23,bronze,1979
4675,Maie,Saar,maie.saar@telia.ee,+372 5710 8798,Tartu,2024-01-22,bronze,2000
4676,Madis,Arro,madis.arro@outlook.com,+372 5761 1426,Tallinn,2022-03-15,gold,1967
4677,Aili,Pihl,aili.pihl@yahoo.com,+372 8375 4888,Narva,2021-10-08,gold,1972
4678,Kati,Põld,kati.pold@gmail.com,+372 5427 6449,Tartu,2023-07-27,,1971
4679,Merle,Laas,merle.laas@mail.ee,+372 5824 5220,Narva,2025-02-11,,1987
4680,Elis,Sild,elis.sild@telia.ee,+372 5996 0002,Tallinn,2020-02-23,bronze,1999
4681,Merle,Koppel,merle.koppel@mail.ee,+372 5640 3519,Pärnu,2020-05-26,gold,1978
4682,Merike,Kivi,,+372 5623 9565,Tallinn,2022-08-22,,2001
4683,Rein,Oja,rein.oja@telia.ee,+372 5797 1276,Tallinn,2020-12-13,,1984
4684,Siim,Arro,siim.arro@gmail.com,+372 8781 6907,Tallinn,2022-02-09,,1987
4685,Kaido,Orav,kaido.orav@outlook.com,+372 8444 7015,Tallinn,2021-03-13,gold,2003
4686,Piret,Vaher,piret.vaher@outlook.com,+372 5852 3891,Viljandi,2023-07-19,,2002
4687,Sirje,Rand,sirje.rand@outlook.com,+372 5988 8008,Viljandi,2021-01-04,gold,1972
4688,Anna,Veski,anna.veski@gmail.com,+372 8771 0552,Pärnu,2020-04-07,,1993
4689,Tõnu,Sepp,tonu.sepp@mail.ee,+372 5749 9307,Narva,2021-11-14,gold,1993
4690,Erkki,Rand,erkki.rand@yahoo.com,+372 5845 3936,Narva,2022-11-03,bronze,1994
4691,Andres,Veski,andres.veski@gmail.com,+372 8130 4297,Tallinn,2023-03-08,,1998
4692,Peeter,Mägi,peeter.magi@yahoo.com,+372 5565 3502,Narva,2020-12-18,gold,1982
4693,Aili,Kuusk,aili.kuusk@outlook.com,+372 5643 4204,Tallinn,2021-08-16,,2001
4694,Eha,Pärn,eha.parn@mail.ee,+372 8184 5514,Pärnu,2021-04-06,silver,2004
4695,Kadri,Kallas,kadri.kallas@mail.ee,+372 8337 4125,Tallinn,2024-11-06,,1992
4696,Eha,Vaher,,+372 5997 2365,Tartu,2021-07-06,silver,1965
4697,Kristiina,Rosin,kristiina.rosin@gmail.com,+372 5682 6279,Tallinn,2022-05-02,,1962
4698,Kaido,Mägi,kaido.magi@gmail.com,+372 5827 7522,Tartu,2024-03-14,,2003
4699,Enn,Kull,enn.kull@yahoo.com,+372 5843 4298,Võru,2024-08-16,,1980
4700,Piret,Roots,piret.roots@yahoo.com,+372 8850 4714,Valga,2024-08-04,bronze,1994
4701,Enn,Rebane,,+372 5952 5043,Tartu,2022-12-16,,1967
4702,Meelis,Saar,,+372 5605 7530,Rakvere,2023-04-30,silver,1971
4703,Mihkel,Arro,mihkel.arro@hot.ee,+372 5302 4031,Tallinn,2023-03-18,silver,1992
4704,Kevin,Valk,kevin.valk@telia.ee,+372 5782 0689,Valga,2024-03-18,silver,1999
4705,Liis,Kivi,liis.kivi@hot.ee,+372 5768 6001,Tallinn,2023-02-26,,1968
4706,Ants,Lõhmus,ants.lohmus@gmail.com,+372 8741 7499,Viljandi,2024-09-25,,1975
4707,Reet,Sild,reet.sild@outlook.com,+372 8113 1846,Pärnu,2024-04-09,bronze,2003
4708,Ants,Lass,,+372 5774 3023,Võru,2023-04-03,gold,1974
4709,Maris,Lepp,maris.lepp2@yahoo.com,+372 8512 6834,Tartu,2024-02-17,,1970
4710,Anna,Lill,anna.lill@gmail.com,+372 5420 1499,Jõhvi,2023-08-26,silver,1963
4711,Ants,Org,ants.org@telia.ee,+372 8472 2572,Tartu,2024-05-10,bronze,1989
4712,Tarmo,Rosin,tarmo.rosin@gmail.com,+372 5161 6689,Pärnu,2020-05-21,gold,1962
4713,Kevin,Rosin,kevin.rosin@telia.ee,+372 5829 8049,Haapsalu,2024-08-16,silver,1985
4714,Erkki,Tammik,erkki.tammik@mail.ee,+372 5839 1436,Tartu,2024-04-04,bronze,1999
4715,Maris,Tamm,maris.tamm@hot.ee,+372 5862 2205,Jõhvi,2023-09-26,bronze,1994
4716,Katrin,Rosin,katrin.rosin@gmail.com,+372 5847 6918,Tallinn,2020-12-13,gold,2000
4717,Kevin,Raud,kevin.raud@gmail.com,+372 5270 3015,Võru,2020-09-24,silver,1995
4718,Rain,Lepp,rain.lepp@gmail.com,+372 5183 1468,Tallinn,2022-04-03,gold,1974
4719,Heli,Lass,heli.lass@gmail.com,+372 8994 1769,Tartu,2023-09-28,,1996
4720,Maris,Paas,maris.paas@mail.ee,+372 5151 9898,Tartu,2021-12-28,,1999
4721,Anna,Mets,,+372 5346 6805,Narva,2023-10-30,,1991
4722,Grete,Raud,,+372 8228 3818,Pärnu,2020-07-31,bronze,1997
4723,Ene,Raud,ene.raud@outlook.com,+372 5620 2254,Viljandi,2022-09-28,,1972
4724,Madis,Hurt,madis.hurt@yahoo.com,+372 8957 0287,Jõhvi,2022-06-22,silver,1970
4725,Mihkel,Liiv,,+372 8744 5735,Viljandi,2024-12-16,silver,1974
4726,Kadri,Männik,kadri.mannik2@outlook.com,+372 5287 5608,Pärnu,2024-07-03,bronze,1989
4727,Kaido,Lõoke,kaido.looke@mail.ee,+372 8573 6048,Viljandi,2022-05-30,,1960
4728,Tõnu,Kõiv,tonu.koiv@yahoo.com,+372 5978 9632,Tartu,2024-05-14,bronze,1969
4729,Katrin,Saar,katrin.saar@gmail.com,+372 5667 3592,Tallinn,2022-12-03,,1976
4730,Merike,Lõhmus,merike.lohmus@telia.ee,+372 8783 6021,Rakvere,2022-12-26,,1964
4731,Sirje,Tammik,sirje.tammik@mail.ee,+372 5446 6799,Rakvere,2022-09-09,bronze,1969
4732,Meelis,Põld,meelis.pold@gmail.com,+372 5952 9536,Pärnu,2022-10-25,bronze,1961
4733,Merike,Tamm,merike.tamm@telia.ee,+372 5474 5553,Tartu,2024-04-06,bronze,1970
4734,Ragnar,Kuusik,ragnar.kuusik2@outlook.com,+372 8951 9130,Tallinn,2024-05-09,,1996
4735,Riina,Sepp,riina.sepp@yahoo.com,+372 8139 1815,Pärnu,2022-08-13,silver,1997
4736,Anu,Puusepp,anu.puusepp@gmail.com,+372 8183 9722,Tartu,2022-03-26,bronze,1964
4737,Piret,Tammik,piret.tammik@hot.ee,+372 5637 1243,Tartu,2020-01-23,gold,1991
4738,Toomas,Ilves,,+372 5323 2818,Viljandi,2020-06-20,silver,1996
4739,Grete,Paju,grete.paju@mail.ee,+372 5780 8405,Tallinn,2020-07-21,gold,1964
4740,Kevin,Koppel,kevin.koppel@telia.ee,+372 5837 0511,Tallinn,2021-05-11,gold,1981
4741,Rasmus,Värk,,+372 8299 6880,Tartu,2021-11-07,,1960
4742,Taavi,Aas,taavi.aas@gmail.com,+372 5105 8523,Tartu,2020-08-01,,1980
4743,Sigrid,Nurk,sigrid.nurk@mail.ee,+372 5568 6142,Võru,2022-07-14,,1999
4744,Sandra,Oja,,+372 5833 0590,Pärnu,2023-03-08,,1995
4745,Meelis,Must,meelis.must@mail.ee,+372 5700 8845,Haapsalu,2020-07-10,silver,2001
4746,Ants,Nurk,ants.nurk@outlook.com,+372 5628 0754,Tallinn,2022-09-07,bronze,1990
4747,Anna,Liiv,anna.liiv@hot.ee,+372 5936 8359,Rakvere,2020-09-04,,1969
4748,Külli,Paas,kulli.paas@telia.ee,+372 5953 4198,Tallinn,2023-05-08,,1969
4749,Väino,Kull,vaino.kull@yahoo.com,+372 5774 5089,Jõhvi,2022-07-17,silver,1981
4750,Raivo,Kask,raivo.kask@telia.ee,+372 5823 3897,Tallinn,2020-02-20,,1965
4751,Mart,Teder,mart.teder2@hot.ee,+372 5719 7723,Tartu,2024-09-20,bronze,1969
4752,Eha,Paju,eha.paju@outlook.com,+372 5690 1964,Tallinn,2023-04-25,,1981
4753,Peeter,Vaher,peeter.vaher@mail.ee,+372 5611 9202,Pärnu,2024-06-08,,1985
4754,Sigrid,Mets,sigrid.mets@gmail.com,+372 5887 2725,Võru,2021-03-22,silver,1993
4755,Liina,Kask,liina.kask2@hot.ee,+372 8579 8791,Tallinn,2022-07-30,bronze,1973
4756,Priit,Lõoke,priit.looke@hot.ee,+372 8404 1657,Tartu,2021-05-26,silver,1995
4757,Mihkel,Talvik,mihkel.talvik@gmail.com,+372 8447 0573,Tartu,2020-12-05,,1992
4758,Rain,Raud,rain.raud@mail.ee,+372 5637 6444,Tallinn,2022-05-30,gold,1998
4759,Kadri,Koppel,kadri.koppel@outlook.com,+372 5569 0473,Tartu,2021-07-29,,1963
4760,Indrek,Raud,indrek.raud@yahoo.com,+372 8506 9230,Pärnu,2021-04-14,gold,1997
4761,Raivo,Lepp,raivo.lepp@telia.ee,+372 5244 6065,Valga,2021-05-17,gold,1999
4762,Reet,Aas,reet.aas@outlook.com,+372 5791 5336,Tallinn,2021-12-03,silver,1974
4763,Grete,Kallas,grete.kallas@hot.ee,+372 5374 4269,Tallinn,2023-09-14,,1989
4764,Jaak,Salu,jaak.salu@gmail.com,+372 5305 5858,Tartu,2025-02-27,,1991
4765,Kati,Lill,kati.lill@mail.ee,+372 8373 3461,Tartu,2020-06-22,,1994
4766,Kristi,Hurt,kristi.hurt@outlook.com,+372 5466 2198,Rakvere,2020-11-17,silver,1964
4767,Kersti,Lõoke,kersti.looke@telia.ee,+372 8925 1619,Tartu,2021-08-12,,1972
4768,Sandra,Koppel,,+372 5942 9835,Pärnu,2022-10-18,,1968
4769,Maie,Orav,maie.orav@telia.ee,+372 5630 1605,Rakvere,2022-09-21,,1967
4770,Väino,Tamm,vaino.tamm@hot.ee,+372 8553 4620,Pärnu,2024-10-22,bronze,1996
4771,Arvo,Ilves,arvo.ilves@hot.ee,+372 8706 0722,Tallinn,2023-06-30,silver,1968
4772,Tiina,Toom,tiina.toom@telia.ee,+372 8897 7488,Võru,2020-09-11,bronze,1994
4773,Henri,Aas,henri.aas@hot.ee,+372 5380 0581,Tallinn,2020-04-16,gold,1989
4774,Sandra,Raid,,+372 5828 5009,Tallinn,2024-06-24,bronze,1991
4775,Riina,Kuusk,riina.kuusk@telia.ee,+372 8472 4870,Tartu,2024-07-06,bronze,1989
4776,Maie,Männik,maie.mannik@mail.ee,+372 5336 8929,Tartu,2020-01-04,bronze,1992
4777,Arvo,Teder,arvo.teder@telia.ee,+372 8815 2591,Narva,2024-12-20,,1971
4778,Enn,Talvik,enn.talvik@outlook.com,+372 5198 7021,Tallinn,2024-10-16,bronze,1994
4779,Merike,Kõiv,merike.koiv@gmail.com,+372 5755 8696,Tallinn,2021-07-14,,2002
4780,Liina,Rand,liina.rand@mail.ee,+372 5585 0704,Tallinn,2021-08-13,gold,1969
4781,Kristjan,Orav,kristjan.orav@outlook.com,+372 5743 5210,Narva,2020-09-01,,1996
4782,Heli,Ilves,heli.ilves@mail.ee,+372 5118 2509,Tallinn,2020-08-01,gold,1965
4783,Lauri,Kukk,,+372 5496 2767,Tartu,2020-03-08,silver,1989
4784,Raivo,Valk,raivo.valk@mail.ee,+372 5321 8070,Tallinn,2024-02-16,,1960
4785,Anu,Mägi,anu.magi@telia.ee,+372 5925 4166,Pärnu,2022-01-01,silver,1996
4786,Enn,Järv,enn.jarv@telia.ee,+372 5501 1335,Tallinn,2021-09-27,,1968
4787,Anu,Salu,anu.salu@outlook.com,+372 5858 1918,Tallinn,2020-07-31,,1975
4788,Ragnar,Org,ragnar.org@hot.ee,+372 5137 6042,Tartu,2020-10-02,gold,1989
4789,Enn,Teder,,+372 5853 3298,Paide,2023-03-06,,1970
4790,Tõnu,Sild,,+372 8818 0531,Tallinn,2020-12-06,,1961
4791,Liis,Sepp,liis.sepp@yahoo.com,+372 5372 5981,Tallinn,2021-07-10,,2000
4792,Heli,Rebane,heli.rebane@telia.ee,+372 5818 0727,Võru,2021-03-20,silver,1965
4793,Hille,Värk,hille.vark@mail.ee,+372 8198 9639,Tallinn,2020-01-21,,1993
4794,Siim,Kask,,+372 8129 4916,Paide,2020-07-15,gold,1986
4795,Hille,Pihl,hille.pihl2@yahoo.com,+372 5682 5748,Tallinn,2024-07-13,bronze,1978
4796,Heino,Lepp,heino.lepp@yahoo.com,+372 5577 1606,Tallinn,2024-09-18,bronze,2002
4797,Annika,Luik,annika.luik@telia.ee,+372 8129 7721,Tallinn,2021-05-22,,1975
4798,Ago,Sild,ago.sild@mail.ee,+372 8145 3163,Haapsalu,2024-08-05,,2000
4799,Peeter,Liiv,peeter.liiv@yahoo.com,+372 5135 6210,Tallinn,2022-07-27,,1998
4800,Meelis,Aas,meelis.aas@gmail.com,+372 8325 5869,Tartu,2023-02-07,,1984
4801,Ants,Lõhmus,ants.lohmus@mail.ee,+372 5935 7416,Tallinn,2023-04-01,bronze,1980
4802,Jüri,Mets,juri.mets@telia.ee,+372 5809 6367,Tartu,2024-05-29,bronze,1972
4803,Kristi,Koppel,,+372 5830 1851,Tartu,2022-04-20,gold,1987
4804,Tiina,Nõmm,tiina.nomm@telia.ee,+372 5795 5407,Tallinn,2022-07-16,bronze,1991
4805,Erkki,Kallas,,+372 5620 4155,Tallinn,2023-07-15,,2004
4806,Lea,Koppel,lea.koppel@outlook.com,+372 5406 0090,Pärnu,2024-01-11,bronze,1979
4807,Rasmus,Värk,rasmus.vark@gmail.com,+372 5495 8715,Narva,2021-07-29,,1971
4808,Grete,Ilves,grete.ilves@mail.ee,+372 5212 0414,Narva,2020-05-08,silver,1969
4809,Heli,Tammik,heli.tammik@gmail.com,+372 5834 5990,Tartu,2023-09-03,silver,1989
4810,Henri,Kull,henri.kull@gmail.com,+372 5242 6811,Tallinn,2021-11-01,silver,1976
4811,Kevin,Toom,,+372 5520 2830,Tallinn,2024-05-16,,1994
4812,Ago,Kuusk,ago.kuusk@hot.ee,+372 5540 2832,Tallinn,2022-10-15,bronze,1982
4813,Kristiina,Hurt,kristiina.hurt@mail.ee,+372 8238 3887,Viljandi,2024-10-15,,2000
4814,Urmas,Mägi,urmas.magi@mail.ee,+372 5168 2089,Tallinn,2024-11-17,bronze,1961
4815,Arvo,Laas,arvo.laas@mail.ee,+372 5847 3241,Tallinn,2023-02-05,,1967
4816,Külli,Lõhmus,kulli.lohmus@mail.ee,+372 5218 4470,Haapsalu,2020-03-16,gold,1991
4817,Anu,Orav,anu.orav@outlook.com,+372 8488 3748,Tartu,2023-06-20,,1986
4818,Katrin,Arro,katrin.arro@gmail.com,+372 8379 7316,Tartu,2023-05-05,silver,1970
4819,Meelis,Veski,meelis.veski@yahoo.com,+372 5608 0900,Jõhvi,2023-07-14,,1968
4820,Riina,Lõhmus,,+372 5531 5049,Tallinn,2021-03-21,silver,1975
4821,Rain,Lepik,rain.lepik@gmail.com,+372 5681 2686,Tallinn,2021-01-01,,1966
4822,Ants,Lõhmus,ants.lohmus2@gmail.com,+372 5447 6831,Tallinn,2022-12-29,bronze,1967
4823,Taavi,Arro,taavi.arro@mail.ee,+372 5447 2076,Valga,2025-01-10,,1994
4824,Tarmo,Sild,,+372 5534 6146,Rakvere,2022-01-13,,1966
4825,Karin,Lepp,,+372 8433 9314,Pärnu,2022-06-03,,1975
4826,Raivo,Talvik,raivo.talvik@mail.ee,+372 5739 5991,Tartu,2021-01-28,,1985
4827,Lauri,Kukk,lauri.kukk@yahoo.com,+372 5369 9927,Tallinn,2023-06-21,,1968
4828,Meelis,Kuusk,meelis.kuusk@yahoo.com,+372 5362 3525,Tallinn,2023-03-19,bronze,1985
4829,Merike,Ilves,merike.ilves@telia.ee,+372 5839 1880,Tallinn,2022-01-05,gold,1985
4830,Sander,Sepp,sander.sepp@yahoo.com,+372 5385 8020,Rakvere,2020-03-20,bronze,1986
4831,Enn,Kangur,enn.kangur@gmail.com,+372 8876 8901,Tartu,2022-03-30,gold,1980
4832,Terje,Laas,terje.laas@mail.ee,+372 5299 3316,Rakvere,2024-10-09,,1980
4833,Jüri,Valk,juri.valk@yahoo.com,+372 8604 8190,Rakvere,2022-05-27,gold,1986
4834,Eha,Luik,eha.luik@gmail.com,+372 5369 3032,Viljandi,2021-05-28,silver,1990
4835,Lea,Vaher,lea.vaher@hot.ee,+372 8470 2296,Kuressaare,2024-12-30,silver,1988
4836,Kati,Kõiv,kati.koiv@hot.ee,+372 5135 9323,Viljandi,2022-11-30,,1998
4837,Merike,Kask,merike.kask@outlook.com,+372 5500 3394,Tallinn,2023-06-05,bronze,1986
4838,Taavi,Kuusik,taavi.kuusik@outlook.com,+372 8220 8017,Tallinn,2024-09-03,,2000
4839,Anna,Kangur,anna.kangur@gmail.com,+372 5539 7735,Viljandi,2022-07-04,,2002
4840,Siim,Toom,siim.toom@telia.ee,+372 5672 3098,Tallinn,2021-03-18,,1995
4841,Olev,Lõhmus,olev.lohmus@hot.ee,+372 5945 0628,Tallinn,2024-06-20,,1973
4842,Mart,Järv,mart.jarv@gmail.com,+372 8726 2538,Tallinn,2023-11-01,bronze,1980
4843,Ago,Mets,ago.mets@gmail.com,+372 8957 9417,Tallinn,2022-10-28,,1981
4844,Ragnar,Raid,ragnar.raid2@outlook.com,+372 8885 8297,Tartu,2023-10-25,,1969
4845,Tõnu,Laas,tonu.laas@yahoo.com,+372 5544 6903,Pärnu,2024-04-20,,1964
4846,Kadri,Roots,kadri.roots@hot.ee,+372 5196 3146,Tartu,2023-02-01,silver,1965
4847,Heli,Sepp,heli.sepp@outlook.com,+372 5460 3212,Tallinn,2020-02-22,silver,1987
4848,Mart,Teder,mart.teder3@hot.ee,+372 8112 8944,Narva,2020-04-19,,1967
4849,Ülle,Arro,ulle.arro@mail.ee,+372 5636 6370,Tallinn,2023-02-28,silver,1974
4850,Sirje,Rand,sirje.rand@mail.ee,+372 8606 1412,Pärnu,2022-01-02,,2003
4851,Aivar,Orav,aivar.orav@outlook.com,+372 8646 3931,Tallinn,2023-03-22,silver,1969
4852,Liis,Sepp,,+372 5433 7133,Valga,2024-05-21,bronze,1973
4853,Sander,Männik,sander.mannik@outlook.com,+372 8177 6900,Tallinn,2024-02-01,,1983
4854,Jaak,Kull,jaak.kull@hot.ee,+372 5252 3289,Tartu,2024-06-02,,1978
4855,Merle,Koppel,merle.koppel@hot.ee,+372 5830 1284,Tallinn,2022-08-07,gold,1965
4856,Kati,Rosin,kati.rosin2@telia.ee,+372 5551 0299,Kuressaare,2022-06-01,bronze,1984
4857,Siim,Oja,siim.oja@yahoo.com,+372 8632 8572,Tartu,2022-08-14,silver,1967
4858,Sandra,Aas,sandra.aas@mail.ee,+372 5684 7768,Tallinn,2022-12-24,gold,1995
4859,Heli,Rebane,heli.rebane@gmail.com,+372 5817 3647,Tallinn,2022-11-12,bronze,1976
4860,Marit,Arro,marit.arro@telia.ee,+372 8208 3790,Tallinn,2022-08-05,silver,2001
4861,Laura,Mets,laura.mets@yahoo.com,+372 5755 8807,Tallinn,2020-05-16,gold,1970
4862,Erkki,Liiv,erkki.liiv@yahoo.com,+372 5277 4426,Tallinn,2021-07-10,,1967
4863,Meelis,Nurk,meelis.nurk@yahoo.com,+372 5633 9004,Tallinn,2021-03-20,silver,1987
4864,Kersti,Kuusik,kersti.kuusik@mail.ee,+372 5741 8759,Valga,2022-09-10,bronze,1989
4865,Ene,Saar,ene.saar@gmail.com,+372 5862 6092,Tallinn,2023-05-28,gold,1981
4866,Marko,Rebane,,+372 5962 3541,Tartu,2024-12-26,,1988
4867,Kersti,Värk,,+372 5789 0463,Viljandi,2022-01-17,gold,1975
4868,Kristjan,Sepp,kristjan.sepp@mail.ee,+372 5587 8127,Tartu,2020-07-26,gold,2004
4869,Olev,Orav,olev.orav@hot.ee,+372 8687 2862,Rakvere,2024-02-07,silver,1965
4870,Rein,Männik,rein.mannik@yahoo.com,+372 8589 0034,Tallinn,2023-06-18,bronze,1985
4871,Eha,Tamm,eha.tamm@yahoo.com,+372 5626 6803,Tartu,2023-10-10,,1994
4872,Indrek,Tammik,indrek.tammik@mail.ee,+372 8208 6700,Narva,2021-11-13,silver,1985
4873,Pille,Rosin,,+372 5570 1073,Narva,2021-01-08,gold,1990
4874,Piret,Värk,piret.vark@telia.ee,+372 5370 4068,Tartu,2024-01-16,,1992
4875,Sandra,Mägi,sandra.magi@mail.ee,+372 5336 1911,Tallinn,2024-08-20,,1976
4876,Heino,Talvik,heino.talvik@gmail.com,+372 5795 3800,Tartu,2021-03-10,gold,1968
4877,Erkki,Raid,erkki.raid@yahoo.com,+372 5691 1636,Kuressaare,2025-01-29,silver,1969
4878,Kati,Kask,kati.kask@gmail.com,+372 5207 3171,Rakvere,2024-07-26,silver,2000
4879,Indrek,Rand,indrek.rand@hot.ee,+372 5378 6186,Tartu,2024-07-10,,2003
4880,Sander,Oja,sander.oja@hot.ee,+372 5142 8222,Jõhvi,2024-03-22,silver,1984
4881,Peeter,Sild,,+372 5799 1166,Tallinn,2022-02-21,,1979
4882,Siim,Kull,siim.kull@gmail.com,+372 5432 5953,Paide,2020-09-25,,1967
4883,Ene,Kuusk,,+372 8381 7313,Tartu,2020-04-29,,1986
4884,Marika,Luik,marika.luik@hot.ee,+372 8948 0416,Tartu,2024-05-04,,1983
4885,Nele,Hurt,nele.hurt@telia.ee,+372 5899 9118,Tallinn,2025-01-25,bronze,1963
4886,Indrek,Veski,indrek.veski@mail.ee,+372 5837 0468,Pärnu,2022-04-18,silver,1989
4887,Sirje,Arro,sirje.arro@gmail.com,+372 5377 0947,Tartu,2023-10-16,bronze,1998
4888,Sirje,Rand,,+372 5901 4330,Viljandi,2024-01-23,bronze,1961
4889,Kristi,Pihl,kristi.pihl@hot.ee,+372 5782 6395,Tartu,2022-05-09,,1967
4890,Sander,Lass,sander.lass@mail.ee,+372 8588 5779,Tartu,2021-03-06,gold,1995
4891,Ragnar,Tammik,ragnar.tammik@hot.ee,+372 5851 8868,Tallinn,2022-05-14,,1997
4892,Tiina,Pihl,,+372 5928 6248,Paide,2022-05-12,bronze,1978
4893,Nele,Talvik,,+372 5811 2426,Tartu,2020-12-16,silver,1998
4894,Kadri,Ilves,kadri.ilves@outlook.com,+372 5615 0936,Tallinn,2020-05-31,,1960
4895,Jaak,Sild,jaak.sild@gmail.com,+372 5752 2704,Tallinn,2024-05-29,bronze,1990
4896,Meelis,Toom,meelis.toom@yahoo.com,+372 8603 9977,Tallinn,2021-06-04,,1996
4897,Rain,Mägi,rain.magi@yahoo.com,+372 8125 6501,Tallinn,2024-11-14,,2002
4898,Erkki,Hurt,erkki.hurt@yahoo.com,+372 5581 3021,Pärnu,2021-07-31,,1972
4899,Kati,Lass,kati.lass@outlook.com,+372 5700 8385,Tartu,2022-11-08,bronze,1999
4900,Sandra,Puusepp,,+372 5764 1800,Kuressaare,2023-07-19,bronze,1989
4901,Kristi,Lõoke,kristi.looke@outlook.com,+372 5996 7127,Võru,2024-01-16,bronze,1974
4902,Rasmus,Roots,rasmus.roots@outlook.com,+372 5452 6571,Tartu,2024-07-29,bronze,1972
4903,Jüri,Kallas,juri.kallas@mail.ee,+372 5415 1831,Tartu,2020-01-20,bronze,1963
4904,Aivar,Lõoke,aivar.looke@hot.ee,+372 8319 9038,Tartu,2025-02-06,,1992
4905,Lea,Roots,lea.roots@hot.ee,+372 5733 4860,Tartu,2022-02-04,gold,2000
4906,Raivo,Roots,raivo.roots@mail.ee,+372 5403 3495,Tallinn,2023-12-30,silver,1999
4907,Kaido,Laas,kaido.laas@yahoo.com,+372 5100 8818,Tartu,2023-07-16,,1961
4908,Elis,Kaalep,elis.kaalep@hot.ee,+372 8736 8021,Tallinn,2024-02-19,bronze,1961
4909,Mihkel,Talvik,mihkel.talvik2@hot.ee,+372 5128 9327,Tartu,2021-05-12,silver,1996
4910,Heino,Hurt,heino.hurt@telia.ee,+372 5896 9155,Tartu,2021-04-30,gold,1991
4911,Peeter,Kukk,peeter.kukk@gmail.com,+372 8127 6005,Tartu,2023-07-24,,2000
4912,Taavi,Pihl,taavi.pihl@gmail.com,+372 5732 9051,Tallinn,2021-09-07,gold,1975
4913,Sandra,Kukk,sandra.kukk@yahoo.com,+372 5695 1613,Jõhvi,2022-06-15,silver,1979
4914,Aivar,Talvik,aivar.talvik@hot.ee,+372 5217 7956,Haapsalu,2021-03-07,silver,1979
4915,Kadri,Tamm,kadri.tamm@gmail.com,+372 5351 7899,Pärnu,2023-06-29,,1991
4916,Enn,Kask,enn.kask@telia.ee,+372 5493 2640,Pärnu,2024-10-25,bronze,1965
4917,Merle,Nurk,merle.nurk@yahoo.com,+372 5570 8130,Tartu,2022-02-15,,1994
4918,Külli,Laas,kulli.laas@gmail.com,+372 5541 7102,Pärnu,2022-07-30,silver,1971
4919,Nele,Kukk,nele.kukk@hot.ee,+372 5944 0480,Tartu,2023-06-30,,1964
4920,Aili,Kangur,,+372 8246 6137,Tallinn,2020-09-20,silver,1983
4921,Kristiina,Orav,,+372 5972 7415,Rakvere,2025-02-01,,1969
4922,Nele,Salu,nele.salu@gmail.com,+372 5588 5952,Tallinn,2024-11-23,silver,1976
4923,Eha,Puusepp,eha.puusepp@gmail.com,+372 5450 5702,Narva,2021-03-24,gold,1968
4924,Liina,Veski,liina.veski@mail.ee,+372 5316 6636,Paide,2021-02-27,,1994
